code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600519,2014-05-06,160.000000,162.700000,160.000000,160.790000,0.003370,1362295.000000,219512505.000000,166928962200.000000,166928962200.000000,0.001312,891.146993,2014-03-31,2014-04-25,10.951244,5.310120,13.866022,3.606344,129.719892
sh600519,2014-05-05,163.500000,163.500000,157.080000,160.250000,-0.022150,3674347.000000,585326687.000000,166368345000.000000,166368345000.000000,0.003539,888.153915,2014-03-31,2014-04-25,10.914463,5.292285,13.819450,3.594231,129.284204
sh600519,2014-04-30,163.950000,164.290000,162.530000,163.880000,0.001773,1922066.000000,314017274.000000,170136938400.000000,170136938400.000000,0.001851,908.272143,2014-03-31,2014-04-25,11.161694,5.412165,14.132485,3.675647,132.212716
sh600519,2014-04-29,162.800000,165.480000,162.470000,163.590000,0.004914,2799649.000000,459181201.000000,169835866200.000000,169835866200.000000,0.002697,906.664626,2014-03-31,2014-04-25,11.141939,5.402586,14.107472,3.669142,131.978718
sh600519,2014-04-28,162.080000,164.560000,159.810000,162.790000,-0.011537,3302860.000000,535511089.000000,169005322200.000000,169005322200.000000,0.003181,902.231063,2014-03-31,2014-04-25,11.087456,5.376167,14.038487,3.651200,131.333346
sh600519,2014-04-25,167.980000,168.000000,161.790000,164.690000,-0.062984,9587743.000000,1581409278.000000,170977864200.000000,170977864200.000000,0.009235,912.761593,2014-03-31,2014-04-25,11.216865,5.438916,14.202339,3.693815,132.866223
sh600519,2014-04-24,176.150000,176.710000,173.700000,175.760000,-0.001704,1258135.000000,220213004.000000,182470516800.000000,182470516800.000000,0.001212,974.115269,2013-12-31,2014-03-25,12.054907,5.879516,14.418840,4.281119,141.797177
sh600519,2014-04-23,172.080000,176.490000,172.030000,176.060000,0.022832,3375573.000000,592119543.000000,182781970800.000000,182781970800.000000,0.003251,975.777995,2013-12-31,2014-03-25,12.075484,5.889552,14.443452,4.288427,142.039212
sh600519,2014-04-22,172.000000,175.130000,171.520000,172.130000,0.000465,2234496.000000,387206385.000000,178701923400.000000,178701923400.000000,0.002152,953.996351,2013-12-31,2014-03-25,11.805931,5.758084,14.121040,4.192699,138.868565
sh600519,2014-04-21,174.010000,175.980000,172.000000,172.050000,-0.018596,1833379.000000,318935964.000000,178618869000.000000,178618869000.000000,0.001766,953.552948,2013-12-31,2014-03-25,11.800443,5.755407,14.114477,4.190750,138.804021
sh600519,2014-04-18,175.000000,177.770000,173.300000,175.310000,0.000628,1960146.000000,344825514.000000,182003335800.000000,182003335800.000000,0.001888,971.621217,2013-12-31,2014-03-25,12.024043,5.864463,14.381923,4.270158,141.434130
sh600519,2014-04-17,170.800000,176.000000,170.210000,175.200000,0.024442,2974441.000000,517914682.000000,181889136000.000000,181889136000.000000,0.002865,971.011421,2013-12-31,2014-03-25,12.016496,5.860782,14.372897,4.267478,141.345365
sh600519,2014-04-16,173.700000,174.560000,170.190000,171.020000,-0.019887,2204062.000000,379301956.000000,177549543600.000000,177549543600.000000,0.002123,947.844213,2013-12-31,2014-03-25,11.729797,5.720951,14.029976,4.165661,137.973028
sh600519,2014-04-15,173.200000,175.870000,173.200000,174.490000,0.000746,2588021.000000,452432807.000000,181152028200.000000,181152028200.000000,0.002493,967.076463,2013-12-31,2014-03-25,11.967800,5.837032,14.314652,4.250184,140.772572
sh600519,2014-04-14,174.700000,177.310000,173.000000,174.360000,-0.009768,2682436.000000,469646916.000000,181017064800.000000,181017064800.000000,0.002584,966.355561,2013-12-31,2014-03-25,11.958879,5.832681,14.303981,4.247016,140.667634
sh600519,2014-04-11,172.000000,179.600000,172.000000,176.080000,0.038759,9022579.000000,1593651865.000000,182802734400.000000,182802734400.000000,0.008691,975.888036,2013-12-31,2014-03-25,12.076845,5.890216,14.445081,4.288910,142.055230
sh600519,2014-04-10,163.270000,171.020000,159.500000,169.510000,0.037710,5417787.000000,897611262.000000,175981891800.000000,175981891800.000000,0.005219,939.474927,2013-12-31,2014-03-25,11.626225,5.670436,13.906094,4.128879,136.754752
sh600519,2014-04-09,165.020000,166.630000,162.130000,163.350000,-0.007232,2161889.000000,354031803.000000,169586703000.000000,169586703000.000000,0.002082,905.334754,2013-12-31,2014-03-25,11.203732,5.464374,13.400752,3.978837,131.785135
sh600519,2014-04-08,163.920000,165.420000,161.010000,164.540000,0.002926,2592749.000000,423934500.000000,170822137200.000000,170822137200.000000,0.002497,911.929830,2013-12-31,2014-03-25,11.285348,5.504181,13.498372,4.007822,132.745148
sh600519,2014-04-04,164.650000,165.300000,161.000000,164.060000,-0.007562,2320651.000000,377896957.000000,170323810800.000000,170323810800.000000,0.002235,909.269308,2013-12-31,2014-03-25,11.252423,5.488122,13.458991,3.996129,132.357869
sh600519,2014-04-03,167.560000,167.690000,163.500000,165.310000,-0.001992,2691848.000000,444348448.000000,171621535800.000000,171621535800.000000,0.002593,916.197594,2013-12-31,2014-03-25,11.338162,5.529940,13.561544,4.026578,133.366385
sh600519,2014-04-02,162.740000,169.660000,161.030000,165.640000,0.019386,4669833.000000,777378720.000000,171964135200.000000,171964135200.000000,0.004498,918.026303,2013-12-31,2014-03-25,11.360793,5.540978,13.588612,4.034615,133.632581
sh600519,2014-04-01,154.710000,162.550000,154.400000,162.490000,0.050356,3404689.000000,544622704.000000,168693868200.000000,168693868200.000000,0.003279,900.567893,2013-12-31,2014-03-25,11.144741,5.435603,13.330193,3.957887,131.091246
sh600519,2014-03-31,152.010000,157.380000,152.000000,154.700000,0.013496,3058360.000000,473939133.000000,160606446000.000000,160606446000.000000,0.002946,857.393011,2013-12-31,2014-03-25,10.610441,5.175010,12.691119,3.768139,124.806491
sh600519,2014-03-28,157.820000,158.990000,151.010000,152.640000,-0.031841,4827296.000000,740132771.000000,158467795200.000000,158467795200.000000,0.004650,845.975723,2013-12-31,2014-03-25,10.469150,5.106098,12.522121,3.717961,123.144532
sh600519,2014-03-27,157.660000,160.800000,156.400000,157.660000,-0.005237,3804459.000000,603835726.000000,163679458800.000000,163679458800.000000,0.003665,873.798335,2013-12-31,2014-03-25,10.813461,5.274029,12.933950,3.840238,127.194533
sh600519,2014-03-26,165.100000,166.110000,158.360000,158.490000,-0.049877,5737639.000000,927285406.000000,164541148200.000000,164541148200.000000,0.005527,878.398508,2013-12-31,2014-03-25,10.870389,5.301794,13.002042,3.860455,127.864158
sh600519,2014-03-25,168.400000,168.400000,155.590000,166.810000,-0.026154,6240383.000000,1024298853.000000,173178805800.000000,173178805800.000000,0.006011,924.510309,2013-12-31,2014-03-25,11.441034,5.580113,13.684588,4.063111,134.576426
sh600519,2014-03-24,171.000000,175.730000,169.900000,171.290000,-0.000642,2632092.000000,453477911.000000,177829852200.000000,177829852200.000000,0.002535,949.339330,2013-09-30,2013-10-16,12.740151,6.237238,13.071044,4.612872,138.190665
sh600519,2014-03-21,168.440000,171.980000,165.500000,171.400000,0.013122,4031881.000000,680945758.000000,177944052000.000000,177944052000.000000,0.003884,949.949197,2013-09-30,2013-10-16,12.748335,6.241245,13.079441,4.615835,138.279440
sh600519,2014-03-20,174.300000,174.500000,169.000000,169.180000,-0.029764,3389521.000000,579777921.000000,175639292400.000000,175639292400.000000,0.003265,937.645414,2013-09-30,2013-10-16,12.583218,6.160408,12.910036,4.556051,136.488439
sh600519,2014-03-19,169.900000,175.000000,169.000000,174.370000,0.017803,3536579.000000,613576537.000000,181027446600.000000,181027446600.000000,0.003407,966.409630,2013-09-30,2013-10-16,12.969235,6.349392,13.306078,4.695817,140.675505
sh600519,2014-03-18,168.300000,176.200000,168.300000,171.320000,0.029134,5947371.000000,1030329361.000000,177860997600.000000,177860997600.000000,0.005729,949.505583,2013-09-30,2013-10-16,12.742382,6.238331,13.073333,4.613680,138.214866
sh600519,2014-03-17,165.000000,166.660000,162.010000,166.470000,0.015866,3219888.000000,529609724.000000,172825824600.000000,172825824600.000000,0.003101,922.625802,2013-09-30,2013-10-16,12.381655,6.061728,12.703237,4.483070,134.302108
sh600519,2014-03-14,164.060000,166.000000,161.800000,163.870000,-0.006065,2493355.000000,407076138.000000,170126556600.000000,170126556600.000000,0.002402,908.216047,2013-09-30,2013-10-16,12.188276,5.967055,12.504835,4.413052,132.204551
sh600519,2014-03-13,157.600000,165.100000,157.110000,164.870000,0.039992,4263778.000000,695571566.000000,171164736600.000000,171164736600.000000,0.004107,913.757989,2013-09-30,2013-10-16,12.262649,6.003466,12.581140,4.439981,133.011264
sh600519,2014-03-12,161.080000,163.600000,155.780000,158.530000,-0.022506,3676392.000000,582653268.000000,164582675400.000000,164582675400.000000,0.003541,878.620209,2013-09-30,2013-10-16,11.791099,5.772608,12.097343,4.269245,127.896430
sh600519,2014-03-11,156.000000,163.600000,155.100000,162.180000,0.033389,3856141.000000,619885231.000000,168372032400.000000,168372032400.000000,0.003714,898.849721,2013-09-30,2013-10-16,12.062580,5.905517,12.375874,4.367541,130.841141
sh600519,2014-03-10,164.800000,165.800000,154.030000,156.940000,-0.051665,4998548.000000,797666915.000000,162931969200.000000,162931969200.000000,0.004815,869.807712,2013-09-30,2013-10-16,11.672835,5.714709,11.976008,4.226425,126.613638
sh600519,2014-03-07,162.000000,167.200000,160.040000,165.490000,0.021543,5811048.000000,952251168.000000,171808408200.000000,171808408200.000000,0.005597,917.194569,2013-09-30,2013-10-16,12.308768,6.026045,12.628457,4.456679,133.511510
sh600519,2014-03-06,160.210000,162.300000,157.000000,162.000000,0.013514,4274121.000000,684035158.000000,168185160000.000000,168185160000.000000,0.004117,897.852140,2013-09-30,2013-10-16,12.049192,5.898963,12.362139,4.362694,130.695928
sh600519,2014-03-05,154.030000,159.990000,152.000000,159.840000,0.041982,4721154.000000,741663988.000000,165942691200.000000,165942691200.000000,0.004548,885.880353,2013-09-30,2013-10-16,11.888530,5.820308,12.197305,4.304523,128.953253
sh600519,2014-03-04,152.120000,159.290000,152.000000,153.400000,-0.009875,5086676.000000,795957015.000000,159256812000.000000,159256812000.000000,0.004900,850.187770,2013-09-30,2013-10-16,11.409535,5.585804,11.705869,4.131091,123.757659
sh600519,2014-03-03,150.000000,154.990000,148.330000,154.930000,0.032729,4881665.000000,745535034.000000,160845227400.000000,160845227400.000000,0.004702,858.667108,2013-09-30,2013-10-16,11.523328,5.641514,11.822617,4.172292,124.991955
sh600519,2014-02-28,145.000000,150.800000,144.950000,150.020000,0.034978,4192617.000000,626931554.000000,155747763600.000000,155747763600.000000,0.004038,831.454436,2013-09-30,2013-10-16,11.158134,5.462725,11.447938,4.040065,121.030740
sh600519,2014-02-27,142.150000,145.790000,140.020000,144.950000,0.020559,2564611.000000,367761880.000000,150484191000.000000,150484191000.000000,0.002470,803.354695,2013-09-30,2013-10-16,10.781035,5.278107,11.061045,3.903528,116.940398
sh600519,2014-02-26,140.560000,144.980000,139.050000,142.030000,-0.002388,2651394.000000,377024801.000000,147452705400.000000,147452705400.000000,0.002554,787.171242,2013-09-30,2013-10-16,10.563852,5.171781,10.838222,3.824892,114.584653
sh600519,2014-02-25,148.000000,148.400000,141.000000,142.370000,-0.035564,4627993.000000,662701579.000000,147805686600.000000,147805686600.000000,0.004458,789.055506,2013-09-30,2013-10-16,10.589139,5.184160,10.864165,3.834047,114.858936
sh600519,2014-02-24,149.100000,151.080000,145.610000,147.620000,-0.009793,3117865.000000,463140900.000000,153256131600.000000,153256131600.000000,0.003003,818.152274,2013-09-30,2013-10-16,10.979618,5.375329,11.264786,3.975429,119.094409
sh600519,2014-02-21,148.000000,150.150000,147.780000,149.080000,0.000604,3412540.000000,508426618.000000,154771874400.000000,154771874400.000000,0.003287,826.243678,2013-09-30,2013-10-16,11.088205,5.428490,11.376193,4.014746,120.272235
sh600519,2014-02-20,149.500000,151.580000,148.000000,148.990000,-0.003611,2318897.000000,346513535.000000,154678438200.000000,154678438200.000000,0.002234,825.744928,2013-09-30,2013-10-16,11.081512,5.425213,11.369326,4.012322,120.199635
sh600519,2014-02-19,147.050000,151.980000,147.050000,149.530000,0.017142,3148266.000000,472702776.000000,155239055400.000000,155239055400.000000,0.003032,828.737499,2013-09-30,2013-10-16,11.121672,5.444874,11.410530,4.026863,120.635249
sh600519,2014-02-18,149.440000,149.440000,146.120000,147.010000,-0.019803,3364035.000000,496116912.000000,152622841800.000000,152622841800.000000,0.003240,814.770700,2013-09-30,2013-10-16,10.934238,5.353111,11.218227,3.958998,118.602170
sh600519,2014-02-17,144.100000,150.990000,144.100000,149.980000,0.049545,8746517.000000,1301703980.000000,155706236400.000000,155706236400.000000,0.008425,831.231579,2013-09-30,2013-10-16,11.155143,5.461261,11.444869,4.038982,120.998300
sh600519,2014-02-14,135.390000,143.000000,135.390000,142.900000,0.053291,6741037.000000,946589741.000000,148355922000.000000,148355922000.000000,0.006493,791.992319,2013-09-30,2013-10-16,10.628551,5.203455,10.904601,3.848317,115.286433
sh600519,2014-02-13,134.030000,138.390000,134.010000,135.670000,0.011331,3856747.000000,528398492.000000,140849880600.000000,140849880600.000000,0.003715,751.921662,2013-09-30,2013-10-16,10.090802,4.940188,10.352885,3.653613,109.453544
sh600519,2014-02-12,134.200000,134.970000,133.310000,134.150000,0.000821,1928348.000000,258332741.000000,139271847000.000000,139271847000.000000,0.001857,743.497096,2013-09-30,2013-10-16,9.977745,4.884838,10.236891,3.612677,108.227222
sh600519,2014-02-11,132.800000,135.580000,132.100000,134.040000,0.008882,4300694.000000,578123049.000000,139157647200.000000,139157647200.000000,0.004143,742.887186,2013-09-30,2013-10-16,9.969560,4.880831,10.228494,3.609714,108.138440
sh600519,2014-02-10,134.000000,134.400000,130.860000,132.860000,-0.007693,3625174.000000,479835319.000000,137932594800.000000,137932594800.000000,0.003492,736.346952,2013-09-30,2013-10-16,9.881789,4.837861,10.138444,3.577935,107.186410
sh600519,2014-02-07,132.060000,134.620000,131.060000,133.890000,0.012784,2386561.000000,317924201.000000,139001920200.000000,139001920200.000000,0.002299,742.055586,2013-09-30,2013-10-16,9.958399,4.875367,10.217044,3.605673,108.017388
sh600519,2014-01-30,136.500000,136.950000,131.000000,132.200000,-0.035107,3722344.000000,496967643.000000,137247396000.000000,137247396000.000000,0.003585,732.688891,2013-09-30,2013-10-16,9.832698,4.813827,10.088078,3.560160,106.653924
sh600519,2014-01-29,139.780000,141.060000,136.490000,137.010000,-0.015874,3152040.000000,434136676.000000,142241041800.000000,142241041800.000000,0.003036,759.347297,2013-09-30,2013-10-16,10.190455,4.988975,10.455126,3.689694,110.534458
sh600519,2014-01-28,140.510000,142.000000,137.500000,139.220000,-0.010870,3640115.000000,508739365.000000,144535419600.000000,144535419600.000000,0.003506,771.595605,2013-09-30,2013-10-16,10.354827,5.069447,10.623767,3.749209,112.317384
sh600519,2014-01-27,134.890000,143.780000,134.660000,140.750000,0.038745,8351084.000000,1170783930.000000,146123835000.000000,146123835000.000000,0.008044,780.075021,2013-09-30,2013-10-16,10.468621,5.125158,10.740517,3.790411,113.551691
sh600519,2014-01-24,133.500000,135.690000,132.510000,135.500000,0.010515,3578070.000000,482834462.000000,140673390000.000000,140673390000.000000,0.003446,750.978364,2013-09-30,2013-10-16,10.078143,4.933990,10.339897,3.649029,109.316233
sh600519,2014-01-23,134.180000,135.400000,131.760000,134.090000,-0.000596,4025848.000000,538497403.000000,139209556200.000000,139209556200.000000,0.003878,743.163995,2013-09-30,2013-10-16,9.973274,4.882649,10.232305,3.611059,108.178734
sh600519,2014-01-22,126.980000,134.810000,126.300000,134.170000,0.056540,7366781.000000,975900199.000000,139292610600.000000,139292610600.000000,0.007096,743.607185,2013-09-30,2013-10-16,9.979222,4.885561,10.238407,3.613212,108.243247
sh600519,2014-01-21,126.000000,128.710000,125.350000,126.990000,0.001577,3540462.000000,451224694.000000,131838478200.000000,131838478200.000000,0.003410,703.813566,2013-09-30,2013-10-16,9.445191,4.624114,9.690506,3.419854,102.450685
sh600519,2014-01-20,121.900000,127.300000,121.020000,126.790000,0.053948,6009063.000000,751598256.000000,131630842200.000000,131630842200.000000,0.005788,702.705399,2013-09-30,2013-10-16,9.430319,4.616833,9.675248,3.414469,102.289375
sh600519,2014-01-17,121.800000,122.650000,120.120000,120.300000,-0.013854,3236373.000000,393324788.000000,124893054000.000000,124893054000.000000,0.003117,666.736309,2013-09-30,2013-10-16,8.947613,4.380513,9.180005,3.239694,97.053531
sh600519,2014-01-16,118.850000,122.450000,118.740000,121.990000,0.027198,3911963.000000,474484847.000000,126647578200.000000,126647578200.000000,0.003768,676.103040,2013-09-30,2013-10-16,9.073315,4.442053,9.308971,3.285207,98.417000
sh600519,2014-01-15,120.510000,121.150000,118.050000,118.760000,-0.021021,1972069.000000,235363881.000000,123294256800.000000,123294256800.000000,0.001900,658.201282,2013-09-30,2013-10-16,8.833073,4.324437,9.062490,3.198222,95.811129
sh600519,2014-01-14,120.200000,121.790000,118.900000,121.310000,0.011844,2347499.000000,282925547.000000,125941615800.000000,125941615800.000000,0.002261,672.334424,2013-09-30,2013-10-16,9.022740,4.417293,9.257083,3.266896,97.868421
sh600519,2014-01-13,119.300000,122.320000,119.080000,119.890000,0.005198,3764646.000000,454274359.000000,124467400200.000000,124467400200.000000,0.003626,664.464506,2013-09-30,2013-10-16,8.917126,4.365587,9.148725,3.228655,96.722836
sh600519,2014-01-10,119.010000,120.430000,118.050000,119.270000,-0.000587,2112663.000000,251742737.000000,123823728600.000000,123823728600.000000,0.002035,661.028480,2013-09-30,2013-10-16,8.871014,4.343012,9.101416,3.211960,96.222670
sh600519,2014-01-09,119.000000,121.800000,118.600000,119.340000,-0.000503,4788671.000000,575090339.000000,123896401200.000000,123896401200.000000,0.004613,661.416732,2013-09-30,2013-10-16,8.876225,4.345563,9.106762,3.213846,96.279186
sh600519,2014-01-08,120.490000,121.180000,118.010000,119.400000,-0.009622,3198959.000000,380752975.000000,123958692000.000000,123958692000.000000,0.003081,661.749592,2013-09-30,2013-10-16,8.880692,4.347750,9.111345,3.215464,96.327639
sh600519,2014-01-07,120.110000,121.350000,119.200000,120.560000,-0.001408,1803946.000000,216936563.000000,125162980800.000000,125162980800.000000,0.001738,668.178808,2013-09-30,2013-10-16,8.966972,4.389990,9.199866,3.246703,97.263508
sh600519,2014-01-06,122.880000,124.900000,120.700000,120.730000,-0.026214,3022921.000000,367274761.000000,125339471400.000000,125339471400.000000,0.002912,669.120931,2013-09-30,2013-10-16,8.979615,4.396180,9.212838,3.251281,97.400648
sh600519,2014-01-03,125.250000,125.800000,123.230000,123.980000,-0.015876,2334165.000000,288934602.000000,128713556400.000000,128713556400.000000,0.002248,687.133447,2013-09-30,2013-10-16,9.221343,4.514524,9.460844,3.338805,100.022642
sh600519,2014-01-02,127.990000,127.990000,125.600000,125.980000,-0.018695,2197666.000000,277430218.000000,130789916400.000000,130789916400.000000,0.002117,698.218362,2013-09-30,2013-10-16,9.370103,4.587353,9.613468,3.392667,101.636219
sh600519,2013-12-31,124.000000,129.310000,122.500000,128.380000,0.031496,5754649.000000,730676611.000000,133281548400.000000,133281548400.000000,0.005543,711.520232,2013-09-30,2013-10-16,9.548614,4.674747,9.796615,3.457301,103.572507
sh600519,2013-12-30,126.450000,126.980000,123.990000,124.460000,-0.013788,3216672.000000,401569202.000000,129211882800.000000,129211882800.000000,0.003098,689.794466,2013-09-30,2013-10-16,9.257054,4.532007,9.497483,3.351735,100.409993
sh600519,2013-12-27,125.200000,127.230000,124.740000,126.200000,0.011704,2545548.000000,321517730.000000,131018316000.000000,131018316000.000000,0.002452,699.438321,2013-09-30,2013-10-16,9.386475,4.595368,9.630265,3.398594,101.813802
sh600519,2013-12-26,126.000000,126.230000,124.140000,124.740000,-0.012039,3415622.000000,427007202.000000,129502573200.000000,129502573200.000000,0.003290,691.346798,2013-09-30,2013-10-16,9.277887,4.542206,9.518856,3.359277,100.635959
sh600519,2013-12-25,127.000000,127.370000,125.890000,126.260000,-0.002764,1843945.000000,233016830.000000,131080606800.000000,131080606800.000000,0.001776,699.771346,2013-09-30,2013-10-16,9.390944,4.597556,9.634850,3.400213,101.862279
sh600519,2013-12-24,127.000000,127.700000,126.380000,126.610000,0.000790,2789714.000000,354505538.000000,131443969800.000000,131443969800.000000,0.002687,701.710875,2013-09-30,2013-10-16,9.416973,4.610299,9.661555,3.409637,102.144607
sh600519,2013-12-23,126.430000,127.640000,126.120000,126.510000,-0.001105,1922251.000000,243709867.000000,131340151800.000000,131340151800.000000,0.001852,701.156961,2013-09-30,2013-10-16,9.409539,4.606660,9.653928,3.406945,102.063976
sh600519,2013-12-20,131.250000,131.750000,126.000000,126.650000,-0.034312,3855601.000000,495862858.000000,131485497000.000000,131485497000.000000,0.003714,701.932596,2013-09-30,2013-10-16,9.419948,4.611756,9.664607,3.410714,102.176881
sh600519,2013-12-19,133.290000,133.400000,131.100000,131.150000,-0.010114,1781345.000000,235156558.000000,136157307000.000000,136157307000.000000,0.001716,726.873065,2013-09-30,2013-10-16,9.754650,4.775617,10.008002,3.531901,105.807343
sh600519,2013-12-18,132.990000,133.500000,132.310000,132.490000,-0.005405,2010517.000000,266750697.000000,137548468200.000000,137548468200.000000,0.001937,734.299773,2013-09-30,2013-10-16,9.854316,4.824411,10.110257,3.567987,106.888412
sh600519,2013-12-17,132.950000,134.730000,132.400000,133.210000,0.001805,1564120.000000,209082464.000000,138295957800.000000,138295957800.000000,0.001507,738.290231,2013-09-30,2013-10-16,9.907868,4.850628,10.165200,3.587377,107.469284
