code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f,MA_2,MA_20,MA_160
sh600519,2014-05-14,159.99,160.93,154.01,155.27,-0.03403,3401655.0,534826236.0,1.611982086e+11,1.611982086e+11,0.003277,860.553962,2014-03-31,2014-04-25,10.575289,5.127824,13.390002,3.482538,125.266615,155.71,152.768,
sh600519,2014-05-13,160.77,161.61,159.56,160.74,-0.001056,1593936.0,256197646.0,1.668770532e+11,1.668770532e+11,0.001535,890.870278,2014-03-31,2014-04-25,10.947844,5.308471,13.861716,3.605224,129.679612,158.005,153.108,159.1695
sh600519,2014-05-12,162.29,162.3,159.5,160.91,0.001806,2619478.0,420667493.0,1.670535438e+11,1.670535438e+11,0.002523,891.812031,2014-03-31,2014-04-25,10.959417,5.314083,13.876369,3.609035,129.816699,160.825,153.4135,158.9900625
sh600519,2014-05-09,160.66,162.3,160.3,160.62,-0.000311,1672145.0,269803731.0,1.667524716e+11,1.667524716e+11,0.001611,890.204322,2014-03-31,2014-04-25,10.93966,5.304503,13.851354,3.602529,129.582672,160.765,153.783,158.8261875
sh600519,2014-05-08,160.8,162.49,160.42,160.67,6.2e-05,1469786.0,237490046.0,1.668043806e+11,1.668043806e+11,0.001416,890.481262,2014-03-31,2014-04-25,10.943063,5.306153,13.855663,3.60365,129.622985,160.645,154.137,158.683625
sh600519,2014-05-07,161.61,161.61,159.6,160.66,-0.000809,1196073.0,192090276.0,1.667939988e+11,1.667939988e+11,0.001152,890.426055,2014-03-31,2014-04-25,10.942385,5.305824,13.854804,3.603427,129.614949,160.665,154.4315,158.5154375
sh600519,2014-05-06,160.0,162.7,160.0,160.79,0.00337,1362295.0,219512505.0,1.669289622e+11,1.669289622e+11,0.001312,891.146993,2014-03-31,2014-04-25,10.951244,5.31012,13.866022,3.606344,129.719892,160.725,154.9135,158.3589375
sh600519,2014-05-05,163.5,163.5,157.08,160.25,-0.02215,3674347.0,585326687.0,1.66368345e+11,1.66368345e+11,0.003539,888.153915,2014-03-31,2014-04-25,10.914463,5.292285,13.81945,3.594231,129.284204,160.52,155.2875,158.216375
sh600519,2014-04-30,163.95,164.29,162.53,163.88,0.001773,1922066.0,314017274.0,1.701369384e+11,1.701369384e+11,0.001851,908.272143,2014-03-31,2014-04-25,11.161694,5.412165,14.132485,3.675647,132.212716,162.065,155.8205,158.06025
sh600519,2014-04-29,162.8,165.48,162.47,163.59,0.004914,2799649.0,459181201.0,1.698358662e+11,1.698358662e+11,0.002697,906.664626,2014-03-31,2014-04-25,11.141939,5.402586,14.107472,3.669142,131.978718,163.735,156.2855,157.9320625
sh600519,2014-04-28,162.08,164.56,159.81,162.79,-0.011537,3302860.0,535511089.0,1.690053222e+11,1.690053222e+11,0.003181,902.231063,2014-03-31,2014-04-25,11.087456,5.376167,14.038487,3.6512,131.333346,163.19,156.728,157.819375
sh600519,2014-04-25,167.98,168.0,161.79,164.69,-0.062984,9587743.0,1581409278.0,1.709778642e+11,1.709778642e+11,0.009235,912.761593,2014-03-31,2014-04-25,11.216865,5.438916,14.202339,3.693815,132.866223,163.74,157.3025,157.7278125
sh600519,2014-04-24,176.15,176.71,173.7,175.76,-0.001704,1258135.0,220213004.0,1.824705168e+11,1.824705168e+11,0.001212,974.115269,2013-12-31,2014-03-25,12.054907,5.879516,14.41884,4.281119,141.797177,170.225,158.412,157.707125
sh600519,2014-04-23,172.08,176.49,172.03,176.06,0.022832,3375573.0,592119543.0,1.827819708e+11,1.827819708e+11,0.003251,975.777995,2013-12-31,2014-03-25,12.075484,5.889552,14.443452,4.288427,142.039212,175.91,159.6,157.6785625
sh600519,2014-04-22,172.0,175.13,171.52,172.13,0.000465,2234496.0,387206385.0,1.787019234e+11,1.787019234e+11,0.002152,953.996351,2013-12-31,2014-03-25,11.805931,5.758084,14.12104,4.192699,138.868565,174.095,160.704,157.604125
sh600519,2014-04-21,174.01,175.98,172.0,172.05,-0.018596,1833379.0,318935964.0,1.78618869e+11,1.78618869e+11,0.001766,953.552948,2013-12-31,2014-03-25,11.800443,5.755407,14.114477,4.19075,138.804021,172.09,161.7565,157.57575
sh600519,2014-04-18,175.0,177.77,173.3,175.31,0.000628,1960146.0,344825514.0,1.820033358e+11,1.820033358e+11,0.001888,971.621217,2013-12-31,2014-03-25,12.024043,5.864463,14.381923,4.270158,141.43413,173.68,163.273,157.572125
sh600519,2014-04-17,170.8,176.0,170.21,175.2,0.024442,2974441.0,517914682.0,1.81889136e+11,1.81889136e+11,0.002865,971.011421,2013-12-31,2014-03-25,12.016496,5.860782,14.372897,4.267478,141.345365,175.255,164.634,157.542625
sh600519,2014-04-16,173.7,174.56,170.19,171.02,-0.019887,2204062.0,379301956.0,1.775495436e+11,1.775495436e+11,0.002123,947.844213,2013-12-31,2014-03-25,11.729797,5.720951,14.029976,4.165661,137.973028,173.11,165.427,157.531125
sh600519,2014-04-15,173.2,175.87,173.2,174.49,0.000746,2588021.0,452432807.0,1.811520282e+11,1.811520282e+11,0.002493,967.076463,2013-12-31,2014-03-25,11.9678,5.837032,14.314652,4.250184,140.772572,172.755,166.344,157.540625
sh600519,2014-04-14,174.7,177.31,173.0,174.36,-0.009768,2682436.0,469646916.0,1.810170648e+11,1.810170648e+11,0.002584,966.355561,2013-12-31,2014-03-25,11.958879,5.832681,14.303981,4.247016,140.667634,174.425,167.2985,157.562125
sh600519,2014-04-11,172.0,179.6,172.0,176.08,0.038759,9022579.0,1593651865.0,1.828027344e+11,1.828027344e+11,0.008691,975.888036,2013-12-31,2014-03-25,12.076845,5.890216,14.445081,4.28891,142.05523,175.22,168.0655,157.5743125
sh600519,2014-04-10,163.27,171.02,159.5,169.51,0.03771,5417787.0,897611262.0,1.759818918e+11,1.759818918e+11,0.005219,939.474927,2013-12-31,2014-03-25,11.626225,5.670436,13.906094,4.128879,136.754752,172.795,168.4955,157.6035625
sh600519,2014-04-09,165.02,166.63,162.13,163.35,-0.007232,2161889.0,354031803.0,1.69586703e+11,1.69586703e+11,0.002082,905.334754,2013-12-31,2014-03-25,11.203732,5.464374,13.400752,3.978837,131.785135,166.43,168.632,157.617375
sh600519,2014-04-08,163.92,165.42,161.01,164.54,0.002926,2592749.0,423934500.0,1.708221372e+11,1.708221372e+11,0.002497,911.92983,2013-12-31,2014-03-25,11.285348,5.504181,13.498372,4.007822,132.745148,163.945,168.8255,157.645375
sh600519,2014-04-04,164.65,165.3,161.0,164.06,-0.007562,2320651.0,377896957.0,1.703238108e+11,1.703238108e+11,0.002235,909.269308,2013-12-31,2014-03-25,11.252423,5.488122,13.458991,3.996129,132.357869,164.3,168.9955,157.69675
sh600519,2014-04-03,167.56,167.69,163.5,165.31,-0.001992,2691848.0,444348448.0,1.716215358e+11,1.716215358e+11,0.002593,916.197594,2013-12-31,2014-03-25,11.338162,5.52994,13.561544,4.026578,133.366385,164.685,169.2215,157.7506875
sh600519,2014-04-02,162.74,169.66,161.03,165.64,0.019386,4669833.0,777378720.0,1.719641352e+11,1.719641352e+11,0.004498,918.026303,2013-12-31,2014-03-25,11.360793,5.540978,13.588612,4.034615,133.632581,165.475,169.491,157.81125
sh600519,2014-04-01,154.71,162.55,154.4,162.49,0.050356,3404689.0,544622704.0,1.686938682e+11,1.686938682e+11,0.003279,900.567893,2013-12-31,2014-03-25,11.144741,5.435603,13.330193,3.957887,131.091246,164.065,169.4215,157.8603125
sh600519,2014-03-31,152.01,157.38,152.0,154.7,0.013496,3058360.0,473939133.0,1.60606446e+11,1.60606446e+11,0.002946,857.393011,2013-12-31,2014-03-25,10.610441,5.17501,12.691119,3.768139,124.806491,158.595,168.977,157.865
sh600519,2014-03-28,157.82,158.99,151.01,152.64,-0.031841,4827296.0,740132771.0,1.584677952e+11,1.584677952e+11,0.00465,845.975723,2013-12-31,2014-03-25,10.46915,5.106098,12.522121,3.717961,123.144532,153.67,168.4695,157.8619375
sh600519,2014-03-27,157.66,160.8,156.4,157.66,-0.005237,3804459.0,603835726.0,1.636794588e+11,1.636794588e+11,0.003665,873.798335,2013-12-31,2014-03-25,10.813461,5.274029,12.93395,3.840238,127.194533,155.15,168.118,157.9055625
sh600519,2014-03-26,165.1,166.11,158.36,158.49,-0.049877,5737639.0,927285406.0,1.645411482e+11,1.645411482e+11,0.005527,878.398508,2013-12-31,2014-03-25,10.870389,5.301794,13.002042,3.860455,127.864158,158.075,167.2545,157.9394375
sh600519,2014-03-25,168.4,168.4,155.59,166.81,-0.026154,6240383.0,1024298853.0,1.731788058e+11,1.731788058e+11,0.006011,924.510309,2013-12-31,2014-03-25,11.441034,5.580113,13.684588,4.063111,134.576426,162.65,166.792,158.0091875
sh600519,2014-03-24,171.0,175.73,169.9,171.29,-0.000642,2632092.0,453477911.0,1.778298522e+11,1.778298522e+11,0.002535,949.33933,2013-09-30,2013-10-16,12.740151,6.237238,13.071044,4.612872,138.190665,169.05,166.75,158.0794375
sh600519,2014-03-21,168.44,171.98,165.5,171.4,0.013122,4031881.0,680945758.0,1.77944052e+11,1.77944052e+11,0.003884,949.949197,2013-09-30,2013-10-16,12.748335,6.241245,13.079441,4.615835,138.27944,171.345,166.7175,158.167625
sh600519,2014-03-20,174.3,174.5,169.0,169.18,-0.029764,3389521.0,579777921.0,1.756392924e+11,1.756392924e+11,0.003265,937.645414,2013-09-30,2013-10-16,12.583218,6.160408,12.910036,4.556051,136.488439,170.29,166.411,158.277625
sh600519,2014-03-19,169.9,175.0,169.0,174.37,0.017803,3536579.0,613576537.0,1.810274466e+11,1.810274466e+11,0.003407,966.40963,2013-09-30,2013-10-16,12.969235,6.349392,13.306078,4.695817,140.675505,171.775,166.3695,158.411875
sh600519,2014-03-18,168.3,176.2,168.3,171.32,0.029134,5947371.0,1030329361.0,1.778609976e+11,1.778609976e+11,0.005729,949.505583,2013-09-30,2013-10-16,12.742382,6.238331,13.073333,4.61368,138.214866,172.845,166.3845,158.5241875
sh600519,2014-03-17,165.0,166.66,162.01,166.47,0.015866,3219888.0,529609724.0,1.728258246e+11,1.728258246e+11,0.003101,922.625802,2013-09-30,2013-10-16,12.381655,6.061728,12.703237,4.48307,134.302108,168.895,165.9835,158.6035625
sh600519,2014-03-14,164.06,166.0,161.8,163.87,-0.006065,2493355.0,407076138.0,1.701265566e+11,1.701265566e+11,0.002402,908.216047,2013-09-30,2013-10-16,12.188276,5.967055,12.504835,4.413052,132.204551,165.17,165.459,158.7025
sh600519,2014-03-13,157.6,165.1,157.11,164.87,0.039992,4263778.0,695571566.0,1.711647366e+11,1.711647366e+11,0.004107,913.757989,2013-09-30,2013-10-16,12.262649,6.003466,12.58114,4.439981,133.011264,164.37,164.8985,158.81325
sh600519,2014-03-12,161.08,163.6,155.78,158.53,-0.022506,3676392.0,582653268.0,1.645826754e+11,1.645826754e+11,0.003541,878.620209,2013-09-30,2013-10-16,11.791099,5.772608,12.097343,4.269245,127.89643,161.7,164.3495,158.890625
sh600519,2014-03-11,156.0,163.6,155.1,162.18,0.033389,3856141.0,619885231.0,1.683720324e+11,1.683720324e+11,0.003714,898.849721,2013-09-30,2013-10-16,12.06258,5.905517,12.375874,4.367541,130.841141,160.355,164.291,158.9580625
sh600519,2014-03-10,164.8,165.8,154.03,156.94,-0.051665,4998548.0,797666915.0,1.629319692e+11,1.629319692e+11,0.004815,869.807712,2013-09-30,2013-10-16,11.672835,5.714709,11.976008,4.226425,126.613638,159.56,163.911,158.9665625
sh600519,2014-03-07,162.0,167.2,160.04,165.49,0.021543,5811048.0,952251168.0,1.718084082e+11,1.718084082e+11,0.005597,917.194569,2013-09-30,2013-10-16,12.308768,6.026045,12.628457,4.456679,133.51151,161.215,163.9825,159.021625
sh600519,2014-03-06,160.21,162.3,157.0,162.0,0.013514,4274121.0,684035158.0,1.6818516e+11,1.6818516e+11,0.004117,897.85214,2013-09-30,2013-10-16,12.049192,5.898963,12.362139,4.362694,130.695928,163.745,163.817,159.06275
sh600519,2014-03-05,154.03,159.99,152.0,159.84,0.041982,4721154.0,741663988.0,1.659426912e+11,1.659426912e+11,0.004548,885.880353,2013-09-30,2013-10-16,11.88853,5.820308,12.197305,4.304523,128.953253,160.92,163.527,159.072375
sh600519,2014-03-04,152.12,159.29,152.0,153.4,-0.009875,5086676.0,795957015.0,1.59256812e+11,1.59256812e+11,0.0049,850.18777,2013-09-30,2013-10-16,11.409535,5.585804,11.705869,4.131091,123.757659,156.62,163.0725,159.039
sh600519,2014-03-03,150.0,154.99,148.33,154.93,0.032729,4881665.0,745535034.0,1.608452274e+11,1.608452274e+11,0.004702,858.667108,2013-09-30,2013-10-16,11.523328,5.641514,11.822617,4.172292,124.991955,154.165,163.084,159.0229375
sh600519,2014-02-28,145.0,150.8,144.95,150.02,0.034978,4192617.0,626931554.0,1.557477636e+11,1.557477636e+11,0.004038,831.454436,2013-09-30,2013-10-16,11.158134,5.462725,11.447938,4.040065,121.03074,152.475,162.953,158.9675625
sh600519,2014-02-27,142.15,145.79,140.02,144.95,0.020559,2564611.0,367761880.0,1.50484191e+11,1.50484191e+11,0.00247,803.354695,2013-09-30,2013-10-16,10.781035,5.278107,11.061045,3.903528,116.940398,147.485,162.3175,158.8794375
sh600519,2014-02-26,140.56,144.98,139.05,142.03,-0.002388,2651394.0,377024801.0,1.474527054e+11,1.474527054e+11,0.002554,787.171242,2013-09-30,2013-10-16,10.563852,5.171781,10.838222,3.824892,114.584653,143.49,161.4945,158.772875
sh600519,2014-02-25,148.0,148.4,141.0,142.37,-0.035564,4627993.0,662701579.0,1.478056866e+11,1.478056866e+11,0.004458,789.055506,2013-09-30,2013-10-16,10.589139,5.18416,10.864165,3.834047,114.858936,142.2,160.2725,158.6723125
sh600519,2014-02-24,149.1,151.08,145.61,147.62,-0.009793,3117865.0,463140900.0,1.532561316e+11,1.532561316e+11,0.003003,818.152274,2013-09-30,2013-10-16,10.979618,5.375329,11.264786,3.975429,119.094409,144.995,159.089,158.6141875
sh600519,2014-02-21,148.0,150.15,147.78,149.08,0.000604,3412540.0,508426618.0,1.547718744e+11,1.547718744e+11,0.003287,826.243678,2013-09-30,2013-10-16,11.088205,5.42849,11.376193,4.014746,120.272235,148.35,157.973,158.5560625
sh600519,2014-02-20,149.5,151.58,148.0,148.99,-0.003611,2318897.0,346513535.0,1.546784382e+11,1.546784382e+11,0.002234,825.744928,2013-09-30,2013-10-16,11.081512,5.425213,11.369326,4.012322,120.199635,149.035,156.9635,158.504
sh600519,2014-02-19,147.05,151.98,147.05,149.53,0.017142,3148266.0,472702776.0,1.552390554e+11,1.552390554e+11,0.003032,828.737499,2013-09-30,2013-10-16,11.121672,5.444874,11.41053,4.026863,120.635249,149.26,155.7215,158.4553125
sh600519,2014-02-18,149.44,149.44,146.12,147.01,-0.019803,3364035.0,496116912.0,1.526228418e+11,1.526228418e+11,0.00324,814.7707,2013-09-30,2013-10-16,10.934238,5.353111,11.218227,3.958998,118.60217,148.27,154.506,158.4059375
sh600519,2014-02-17,144.1,150.99,144.1,149.98,0.049545,8746517.0,1301703980.0,1.557062364e+11,1.557062364e+11,0.008425,831.231579,2013-09-30,2013-10-16,11.155143,5.461261,11.444869,4.038982,120.9983,148.495,153.6815,158.3676875
sh600519,2014-02-14,135.39,143.0,135.39,142.9,0.053291,6741037.0,946589741.0,1.48355922e+11,1.48355922e+11,0.006493,791.992319,2013-09-30,2013-10-16,10.628551,5.203455,10.904601,3.848317,115.286433,146.44,152.633,158.2669375
sh600519,2014-02-13,134.03,138.39,134.01,135.67,0.011331,3856747.0,528398492.0,1.408498806e+11,1.408498806e+11,0.003715,751.921662,2013-09-30,2013-10-16,10.090802,4.940188,10.352885,3.653613,109.453544,139.285,151.173,158.1148125
sh600519,2014-02-12,134.2,134.97,133.31,134.15,0.000821,1928348.0,258332741.0,1.39271847e+11,1.39271847e+11,0.001857,743.497096,2013-09-30,2013-10-16,9.977745,4.884838,10.236891,3.612677,108.227222,134.91,149.954,157.9486875
sh600519,2014-02-11,132.8,135.58,132.1,134.04,0.008882,4300694.0,578123049.0,1.391576472e+11,1.391576472e+11,0.004143,742.887186,2013-09-30,2013-10-16,9.96956,4.880831,10.228494,3.609714,108.13844,134.095,148.547,157.773125
sh600519,2014-02-10,134.0,134.4,130.86,132.86,-0.007693,3625174.0,479835319.0,1.379325948e+11,1.379325948e+11,0.003492,736.346952,2013-09-30,2013-10-16,9.881789,4.837861,10.138444,3.577935,107.18641,133.45,147.343,157.5880625
sh600519,2014-02-07,132.06,134.62,131.06,133.89,0.012784,2386561.0,317924201.0,1.390019202e+11,1.390019202e+11,0.002299,742.055586,2013-09-30,2013-10-16,9.958399,4.875367,10.217044,3.605673,108.017388,133.375,145.763,157.4104375
sh600519,2014-01-30,136.5,136.95,131.0,132.2,-0.035107,3722344.0,496967643.0,1.37247396e+11,1.37247396e+11,0.003585,732.688891,2013-09-30,2013-10-16,9.832698,4.813827,10.088078,3.56016,106.653924,133.045,144.273,157.223
sh600519,2014-01-29,139.78,141.06,136.49,137.01,-0.015874,3152040.0,434136676.0,1.422410418e+11,1.422410418e+11,0.003036,759.347297,2013-09-30,2013-10-16,10.190455,4.988975,10.455126,3.689694,110.534458,134.605,143.1315,157.078125
sh600519,2014-01-28,140.51,142.0,137.5,139.22,-0.01087,3640115.0,508739365.0,1.445354196e+11,1.445354196e+11,0.003506,771.595605,2013-09-30,2013-10-16,10.354827,5.069447,10.623767,3.749209,112.317384,138.115,142.4225,156.964
sh600519,2014-01-27,134.89,143.78,134.66,140.75,0.038745,8351084.0,1170783930.0,1.46123835e+11,1.46123835e+11,0.008044,780.075021,2013-09-30,2013-10-16,10.468621,5.125158,10.740517,3.790411,113.551691,139.985,141.7135,156.8628125
sh600519,2014-01-24,133.5,135.69,132.51,135.5,0.010515,3578070.0,482834462.0,1.4067339e+11,1.4067339e+11,0.003446,750.978364,2013-09-30,2013-10-16,10.078143,4.93399,10.339897,3.649029,109.316233,138.125,140.9875,156.704375
sh600519,2014-01-23,134.18,135.4,131.76,134.09,-0.000596,4025848.0,538497403.0,1.392095562e+11,1.392095562e+11,0.003878,743.163995,2013-09-30,2013-10-16,9.973274,4.882649,10.232305,3.611059,108.178734,134.795,140.4445,156.547125
sh600519,2014-01-22,126.98,134.81,126.3,134.17,0.05654,7366781.0,975900199.0,1.392926106e+11,1.392926106e+11,0.007096,743.607185,2013-09-30,2013-10-16,9.979222,4.885561,10.238407,3.613212,108.243247,134.13,140.0515,156.39675
sh600519,2014-01-21,126.0,128.71,125.35,126.99,0.001577,3540462.0,451224694.0,1.318384782e+11,1.318384782e+11,0.00341,703.813566,2013-09-30,2013-10-16,9.445191,4.624114,9.690506,3.419854,102.450685,130.58,139.2825,156.2063125
sh600519,2014-01-20,121.9,127.3,121.02,126.79,0.053948,6009063.0,751598256.0,1.316308422e+11,1.316308422e+11,0.005788,702.705399,2013-09-30,2013-10-16,9.430319,4.616833,9.675248,3.414469,102.289375,126.89,138.241,156.0024375
sh600519,2014-01-17,121.8,122.65,120.12,120.3,-0.013854,3236373.0,393324788.0,1.24893054e+11,1.24893054e+11,0.003117,666.736309,2013-09-30,2013-10-16,8.947613,4.380513,9.180005,3.239694,97.053531,123.545,136.802,155.739
sh600519,2014-01-16,118.85,122.45,118.74,121.99,0.027198,3911963.0,474484847.0,1.266475782e+11,1.266475782e+11,0.003768,676.10304,2013-09-30,2013-10-16,9.073315,4.442053,9.308971,3.285207,98.417,121.145,135.452,155.4890625
sh600519,2014-01-15,120.51,121.15,118.05,118.76,-0.021021,1972069.0,235363881.0,1.232942568e+11,1.232942568e+11,0.0019,658.201282,2013-09-30,2013-10-16,8.833073,4.324437,9.06249,3.198222,95.811129,120.375,133.9135,155.206875
sh600519,2014-01-14,120.2,121.79,118.9,121.31,0.011844,2347499.0,282925547.0,1.259416158e+11,1.259416158e+11,0.002261,672.334424,2013-09-30,2013-10-16,9.02274,4.417293,9.257083,3.266896,97.868421,120.035,132.6285,154.9395625
sh600519,2014-01-13,119.3,122.32,119.08,119.89,0.005198,3764646.0,454274359.0,1.244674002e+11,1.244674002e+11,0.003626,664.464506,2013-09-30,2013-10-16,8.917126,4.365587,9.148725,3.228655,96.722836,120.6,131.124,154.6419375
sh600519,2014-01-10,119.01,120.43,118.05,119.27,-0.000587,2112663.0,251742737.0,1.238237286e+11,1.238237286e+11,0.002035,661.02848,2013-09-30,2013-10-16,8.871014,4.343012,9.101416,3.21196,96.22267,119.58,129.9425,154.35575
sh600519,2014-01-09,119.0,121.8,118.6,119.34,-0.000503,4788671.0,575090339.0,1.238964012e+11,1.238964012e+11,0.004613,661.416732,2013-09-30,2013-10-16,8.876225,4.345563,9.106762,3.213846,96.279186,119.305,129.126,154.0715
sh600519,2014-01-08,120.49,121.18,118.01,119.4,-0.009622,3198959.0,380752975.0,1.23958692e+11,1.23958692e+11,0.003081,661.749592,2013-09-30,2013-10-16,8.880692,4.34775,9.111345,3.215464,96.327639,119.37,128.3885,153.80175
sh600519,2014-01-07,120.11,121.35,119.2,120.56,-0.001408,1803946.0,216936563.0,1.251629808e+11,1.251629808e+11,0.001738,668.178808,2013-09-30,2013-10-16,8.966972,4.38999,9.199866,3.246703,97.263508,119.98,127.7145,153.5649375
sh600519,2014-01-06,122.88,124.9,120.7,120.73,-0.026214,3022921.0,367274761.0,1.253394714e+11,1.253394714e+11,0.002912,669.120931,2013-09-30,2013-10-16,8.979615,4.39618,9.212838,3.251281,97.400648,120.645,127.108,153.3305625
sh600519,2014-01-03,125.25,125.8,123.23,123.98,-0.015876,2334165.0,288934602.0,1.287135564e+11,1.287135564e+11,0.002248,687.133447,2013-09-30,2013-10-16,9.221343,4.514524,9.460844,3.338805,100.022642,122.355,126.6125,153.1303125
sh600519,2014-01-02,127.99,127.99,125.6,125.98,-0.018695,2197666.0,277430218.0,1.307899164e+11,1.307899164e+11,0.002117,698.218362,2013-09-30,2013-10-16,9.370103,4.587353,9.613468,3.392667,101.636219,124.98,126.3015,152.940375
sh600519,2013-12-31,124.0,129.31,122.5,128.38,0.031496,5754649.0,730676611.0,1.332815484e+11,1.332815484e+11,0.005543,711.520232,2013-09-30,2013-10-16,9.548614,4.674747,9.796615,3.457301,103.572507,127.18,125.87,152.757
sh600519,2013-12-30,126.45,126.98,123.99,124.46,-0.013788,3216672.0,401569202.0,1.292118828e+11,1.292118828e+11,0.003098,689.794466,2013-09-30,2013-10-16,9.257054,4.532007,9.497483,3.351735,100.409993,126.42,125.132,152.5426875
sh600519,2013-12-27,125.2,127.23,124.74,126.2,0.011704,2545548.0,321517730.0,1.31018316e+11,1.31018316e+11,0.002452,699.438321,2013-09-30,2013-10-16,9.386475,4.595368,9.630265,3.398594,101.813802,125.33,124.4045,152.336
sh600519,2013-12-26,126.0,126.23,124.14,124.74,-0.012039,3415622.0,427007202.0,1.295025732e+11,1.295025732e+11,0.00329,691.346798,2013-09-30,2013-10-16,9.277887,4.542206,9.518856,3.359277,100.635959,125.47,123.8665,152.1158125
sh600519,2013-12-25,127.0,127.37,125.89,126.26,-0.002764,1843945.0,233016830.0,1.310806068e+11,1.310806068e+11,0.001776,699.771346,2013-09-30,2013-10-16,9.390944,4.597556,9.63485,3.400213,101.862279,125.5,123.475,151.8924375
sh600519,2013-12-24,127.0,127.7,126.38,126.61,0.00079,2789714.0,354505538.0,1.314439698e+11,1.314439698e+11,0.002687,701.710875,2013-09-30,2013-10-16,9.416973,4.610299,9.661555,3.409637,102.144607,126.435,123.097,151.692
sh600519,2013-12-23,126.43,127.64,126.12,126.51,-0.001105,1922251.0,243709867.0,1.313401518e+11,1.313401518e+11,0.001852,701.156961,2013-09-30,2013-10-16,9.409539,4.60666,9.653928,3.406945,102.063976,126.56,123.073,151.48425
sh600519,2013-12-20,131.25,131.75,126.0,126.65,-0.034312,3855601.0,495862858.0,1.31485497e+11,1.31485497e+11,0.003714,701.932596,2013-09-30,2013-10-16,9.419948,4.611756,9.664607,3.410714,102.176881,126.58,123.066,151.2661875
sh600519,2013-12-19,133.29,133.4,131.1,131.15,-0.010114,1781345.0,235156558.0,1.36157307e+11,1.36157307e+11,0.001716,726.873065,2013-09-30,2013-10-16,9.75465,4.775617,10.008002,3.531901,105.807343,128.9,123.6085,151.07675
sh600519,2013-12-18,132.99,133.5,132.31,132.49,-0.005405,2010517.0,266750697.0,1.375484682e+11,1.375484682e+11,0.001937,734.299773,2013-09-30,2013-10-16,9.854316,4.824411,10.110257,3.567987,106.888412,131.82,124.1335,150.88925
sh600519,2013-12-17,132.95,134.73,132.4,133.21,0.001805,1564120.0,209082464.0,1.382959578e+11,1.382959578e+11,0.001507,738.290231,2013-09-30,2013-10-16,9.907868,4.850628,10.1652,3.587377,107.469284,132.85,124.856,150.7090625
sh600519,2013-12-16,136.01,136.42,132.87,132.97,-0.025147,3286944.0,439536257.0,1.380467946e+11,1.380467946e+11,0.003166,736.960018,2013-09-30,2013-10-16,9.890017,4.841889,10.146885,3.580914,107.275651,133.09,125.439,150.5209375
sh600519,2013-12-13,136.23,137.39,136.22,136.4,0.0,1926726.0,263371186.0,1.41607752e+11,1.41607752e+11,0.001856,755.970406,2013-09-30,2013-10-16,10.145137,4.966788,10.408631,3.673286,110.0429,134.685,126.2645,150.3600625
sh600519,2013-12-12,136.33,137.34,136.2,136.4,7.3e-05,1830695.0,250384797.0,1.41607752e+11,1.41607752e+11,0.001763,755.970406,2013-09-30,2013-10-16,10.145137,4.966788,10.408631,3.673286,110.0429,136.4,127.121,150.2088125
sh600519,2013-12-11,136.86,137.6,136.17,136.39,-0.004089,1986816.0,271716036.0,1.415973702e+11,1.415973702e+11,0.001914,755.915224,2013-09-30,2013-10-16,10.144396,4.966426,10.407871,3.673018,110.034868,136.395,127.9735,150.0405
sh600519,2013-12-10,137.51,137.9,136.2,136.95,-0.007177,2539266.0,347805549.0,1.42178751e+11,1.42178751e+11,0.002446,759.018852,2013-09-30,2013-10-16,10.186047,4.986817,10.450604,3.688098,110.486648,136.67,128.851,149.857375
sh600519,2013-12-09,138.6,138.7,136.0,137.94,-0.005838,2537190.0,347999972.0,1.432065492e+11,1.432065492e+11,0.002444,764.50571,2013-09-30,2013-10-16,10.25968,5.022866,10.52615,3.714759,111.285342,137.445,129.72,149.692
sh600519,2013-12-06,136.77,139.1,136.0,138.75,0.012848,2915072.0,402741316.0,1.44047475e+11,1.44047475e+11,0.002808,768.995103,2013-09-30,2013-10-16,10.319928,5.052362,10.587962,3.736573,111.938841,138.345,130.621,149.5405625
sh600519,2013-12-05,138.44,138.44,136.95,136.99,-0.01076,1932631.0,265765318.0,1.422202782e+11,1.422202782e+11,0.001862,759.240383,2013-09-30,2013-10-16,10.18902,4.988273,10.453654,3.689175,110.518895,137.87,131.2715,149.3950625
sh600519,2013-12-04,137.46,139.02,136.57,138.48,0.006542,3351042.0,463071203.0,1.437671664e+11,1.437671664e+11,0.003228,767.498669,2013-09-30,2013-10-16,10.299846,5.04253,10.567358,3.729302,111.721013,137.735,131.8965,149.269875
sh600519,2013-12-03,136.55,137.92,135.34,137.58,0.005849,3288230.0,448934466.0,1.428328044e+11,1.428328044e+11,0.003167,762.510326,2013-09-30,2013-10-16,10.232902,5.009756,10.498676,3.705063,110.994884,138.03,132.3565,149.123125
sh600519,2013-12-02,140.01,140.27,136.5,136.78,-0.032947,4289240.0,591853929.0,1.420022604e+11,1.420022604e+11,0.004131,758.076338,2013-09-30,2013-10-16,10.173398,4.980625,10.437626,3.683518,110.34945,137.18,132.9725,148.9514375
